"Suno Prompts"
"Narrated Spoken Word Without Music: Create a minimalist, ambient underscore suitable for theological narration. The music should breathe beneath the spoken word like parchment beneath ink—subtle, unobtrusive, and reverent. Let it sustain the gravity of the words, never overtaking them, but enriching the atmosphere with restrained harmonic movement and sacred stillness."
"Solo acoustic guitar loop in a traditional country style at 100 BPM. Fingerpicked pattern with a warm, twangy tone. Emphasis on open chords like G, C, D, and Em. Includes subtle hammer-ons and slides for expressive phrasing. Natural reverb and a slightly roomy, intimate recording feel. Ideal for storytelling and heartfelt lyrics in a country ballad."
"Solo acoustic guitar loop in a rugged, outlaw country style at 100 BPM. Raw strumming with a driving, percussive feel. Use of palm muting, occasional string slaps, and open-position chords like E, A, and D with bluesy embellishments. Slightly detuned or worn-in guitar tone with a dry, close-mic’d recording. Evokes dusty highways, backporch grit, and southern attitude."
"Electric guitar loop in a modern progressive metalcore style at 120 BPM. Tight, djent-inspired rhythm riff with syncopated chugs, polymetric accents, and palm-muted low-string riffs in drop tuning (e.g., Drop C or Drop A). Includes ambient high-end textures with reverb-drenched harmonics or layered clean arpeggios. Heavy tone with precise gain, tight low-end, and percussive attack. Ideal for a breakdown or intense build-up in a cinematic metalcore track."
"Samba Drum Loop, Electronic Drum Set, Roland, Alesis, Yamaha, Pads/Triggers, Flexatone, Concert Bass Drum, Surdo, Marimba, Electronic, Presto 178 bpm, C Aeolian"
"lo-fi house, MC (Male), sub-bass, triangle, biblically inspired lyrics book of 3 John chapter 1, Moderato 112 bpm, Eb Mixolydian"
"punk rap, Soprano (female), Harmonium, double bass, conga, Largo 51 bpm, C# Aeolian"
"Choral Music, Sampler, banjo, flute, banjo, Adagio 66 bpm, E Dorian"
"Triphop, Tenor (male), french horn, saxophone, bongo, Andante 93 bpm, Db Lydian"
"Future Bass Drum Loop, Custom Drum Kit, Exotic Wood, Hand-built, Custom Finish, Unique Hardware, Taiko Drums, Almglocken, Pandeiro, Bell Tree, Pitched Drum Elements, Adagio 67 bpm, F Aeolian"
"chiptune, Tenor (male), kazoo, Computer-based Effects, biblically inspired lyrics book of Nehemiah chapter 4, Allegro 146 bpm, Eb Dorian"
"Hip Hop Drum Solos, Mezzo-Soprano (female), cowbell, horsehead fiddle, drums, Largo 47 bpm, G Mixolydian"
"fast progressive house, harmonica, accordion, bass guitar, mongolian guitar, Larghetto 61 bpm, E Aeolian"
"Corporate or Upbeat Instrumental, MC (Female), violin, double bass, harp, Allegro 157 bpm, D# Dorian"
"Metalcore Djent Screamo Drum Loop, Trigger-based Drum Kit, Triggers, Acoustic Drums, Sound Module, Electronic Sounds, Cajón, Taiko Drums, Surdo, Spring Drum, Rhythm-Only, Moderato 117 bpm, Gb Aeolian"
"smooth, Emcee (Female), cowbell, Brass, biblically inspired lyrics book of Ephesians chapter 5, Adagio 74 bpm, A# Aeolian"
"Choral Music, MC (Male), djembe, bass guitar, bass guitar, Adagio 70 bpm, Db Phrygian"
"fast punk rock, jarana, bajo sexto, acoustic guitar, sub-bass, Presto 188 bpm, D Ionian"
"Juke/Footwork, Bass (male), kemenche, Strings, harmonica, Andante 94 bpm, Db Aeolian"
"Punk Rap Drum Loop, Standard Acoustic Kit, Snare, Bass Drum, Toms, Cymbals, Surdo, Timpani, Handpan, Agogô Bells, Electronic, Andante 85 bpm, Db Ionian"
"acid jazz, Soprano (female), guttural throat singing, djembe, biblically inspired lyrics book of Nehemiah chapter 11, Andante 97 bpm, F# Ionian"
"Techstep Drum n Bass, Bass (male), zither, vihuela, zither, Prestissimo 363 bpm, C# Aeolian"
"Club/Dance, organ, fiddle, mandolin, synth, Prestissimo 392 bpm, Ab Phrygian"
"Schranz, Tenor (male), organ, djembe, Brass, Largo 50 bpm, F Locrian"
"Drum & Bass Drum Loop, Electronic Drum Set, Roland, Alesis, Yamaha, Pads/Triggers, Shakers, Hand Bells, Maracas, Bodhrán, Electronic, Larghetto 60 bpm, G Locrian"
"Early 90s Heart Throb Freestyle, Rapper (Male), double bass, guttural throat singing, biblically inspired lyrics book of Job chapter 29, Presto 196 bpm, D Phrygian"
"electropunk, cryptic lyricism (Male), tabla, plucked bass, synth, Andante 84 bpm, D Aeolian"
"Liquid Drum n Bass, trombone, bongo, french horn, cello, Largo 59 bpm, G Locrian"
"smooth, MC (Male), triangle, acoustic guitar, vibraphone, Adagio 72 bpm, G# Ionian"
"Chiptune Drum Loop, Analog Drum Machine, Roland TR-808, TR-909, Bass Drum Synth, Hi-Hats, Triangle, Rainstick, Slit Drum, Electronic Drum Pads, Pitched Drum Elements, Moderato 113 bpm, Eb Aeolian"
"Christian hip hop, rapid-fire vocals (Female), accordion, synth, biblically inspired lyrics book of Song of Solomon chapter 7, Adagio 68 bpm, Ab Ionian"
"fast hardstyle, MC (Male), sub-bass, synthesizer, cowbell, Larghetto 61 bpm, D# Mixolydian"
"Chillhop, beat, vibraphone, jarana, drums, Moderato 117 bpm, Bb Ionian"
"film score, Rapper (Female), bagpipes, Harmonium, triangle, Prestissimo 248 bpm, A# Ionian"
"Techno Drum Loop, Analog Drum Machine, Roland TR-808, TR-909, Bass Drum Synth, Hi-Hats, Shakers, Slapstick, Frame Drum, Vibraslap, Rhythm-Only, Moderato 108 bpm, G Ionian"
"Gospel Rap, Bass (male), organ, acoustic guitar, biblically inspired lyrics book of 2 Chronicles chapter 13, Moderato 120 bpm, E Locrian"
"Neurofunk Drum n Bass, Rapper (Female), harp, cowbell, conga, Moderato 117 bpm, A Ionian"
"Classical, structured forms, sonata, homophony., marimba, accordion, didgeridoo, fiddle, Larghetto 60 bpm, G Aeolian"
"Romantic, Emotional expression, expanded orchestra, Ezengileer (male), guitar, accordion, cello, Allegro 131 bpm, Gb Ionian"
"Trance Drum Loop, Electronic Drum Set, Roland, Alesis, Yamaha, Pads/Triggers, Cowbell, Log Drum, Ocean Drum, Floor Tom, Rhythm-Only, Allegro 140 bpm, E Lydian"
"Minimalism, simple motifs, meditative quality, rapid-fire vocals (Female), tambourine, Brass, biblically inspired lyrics book of Psalms chapter 5, Moderato 108 bpm, C# Dorian"
"Reggae Drum Solos, Tenor (male), tuba, saxophone, piano, Prestissimo 391 bpm, B Dorian"
"slow psychedelic rock, clarinet, kazoo, Brass, harmonica, Allegro 141 bpm, Gb Phrygian"
"slow country folk, Soprano (female), bağlama, marimba, bassoon, Prestissimo 284 bpm, G Phrygian"
"Grunge Drum Loop, Funk Drum Kit, Tight Snare, Quick Hi-Hats, Smaller Toms, Ride Cymbal, Marimba, Cabasa, Shakers, Doumbek, Electronic, Adagio 76 bpm, B Dorian"
"gospel hymn, Countertenor (male), Computer-based Effects, violin, biblically inspired lyrics book of 3 John chapter 1, Allegro 136 bpm, A Ionian"
"norteño, MC (Female), bagpipes, synthesizer, saxophone, Largo 47 bpm, C# Aeolian"
"Jump Up Drum n Bass, oboe, bagpipes, tambourine, mandolin, Adagio 70 bpm, G Locrian"
"Oldskool Freestyle Mix, Bass (male), harp, marimba, tabla, Prestissimo 307 bpm, E Mixolydian"
"Math Rock Drum Loop, Compact/Cocktail Drum Kit, Small Bass Drum, Snare, Hi-Hats, Crash Cymbal, Shakers, Bamboo Wind Chimes, Pandeiro, Guiro, Pitched Drum Elements, Moderato 117 bpm, Ab Phrygian"
"lo-fi house, Kargyraa (male), clarinet, harp, biblically inspired lyrics book of Ezekiel chapter 12, Largo 45 bpm, Gb Aeolian"
"warm, MC (Male), piano, beat, jarana, Prestissimo 250 bpm, C# Ionian"
"mongolian folk, vibraphone, bassoon, french horn, cello, Prestissimo 240 bpm, A# Lydian"
"soft keys, Contralto (female), didgeridoo, synthesizer, sub-bass, Allegro 134 bpm, D Aeolian"
"Grunge Drum Loop, Rock Drum Kit, Large Bass Drum, Loud Snare, Toms, Crash Cymbals, Chimes, Bass Drum, Flexatone, Xylophone, Rhythm-Only, Allegro 156 bpm, Eb Dorian"
"Jump Up Drum n Bass, Borbangnadyr (male), synthesizer, mandolin, biblically inspired lyrics book of Nahum chapter 1, Largo 53 bpm, D# Locrian"
"art pop, cryptic lyricism (Male), synthesizer, bagpipes, oud, Presto 191 bpm, Eb Ionian"
"rap rock, sub-bass, guttural throat singing, triangle, violin, Allegro 167 bpm, Eb Locrian"
"Jazz-funk, MC (Female), jarana, harp, guttural throat singing, Allegro 144 bpm, E Dorian"
"Math Rock Drum Loop, Hybrid Drum Kit, Acoustic Drums, Electronic Pads, Triggers, Sound Module, Almglocken, Timpani, Castanets, Tabla, Pitched Drum Elements, Andante 80 bpm, D Aeolian"
"American hip hop, Tenor (male), conga, oud, biblically inspired lyrics book of 1 Peter chapter 2, Larghetto 62 bpm, A# Lydian"
"minimalist techno, Rapper (Male), vihuela, organ, guttural throat singing, Moderato 110 bpm, G Phrygian"
"Liquid Drum n Bass, flute, zither, acoustic guitar, guttural throat singing, Moderato 109 bpm, B Ionian"
"banda, Soprano (female), bajo sexto, violin, castanets, Larghetto 62 bpm, F# Lydian"
"Kpop Drum Loop, Custom Drum Kit, Exotic Wood, Hand-built, Custom Finish, Unique Hardware, Ocean Drum, Trigger Pads, Xylophone, Mark Tree, Pitched Drum Elements, Andante 82 bpm, Gb Ionian"
"vaporwave, Baritone (male), castanets, bagpipes, biblically inspired lyrics book of 1 Samuel chapter 23, Presto 182 bpm, A Dorian"
"neofolk, Khoomei (male), bagpipes, marimba, vibraphone, Largo 51 bpm, F Ionian"
"Corporate or Upbeat Instrumental, bass guitar, kazoo, piano, mongolian guitar, Presto 191 bpm, G Ionian"
"Hip Hop Drum Loop, Khoomei (male), bajo sexto, tuba, harp, Largo 54 bpm, E Dorian"
"Neo-Soul Drum Loop, Hybrid Drum Kit, Acoustic Drums, Electronic Pads, Triggers, Sound Module, Pandeiro, Vibraslap, Castanets, Cowbell, Electronic, Presto 187 bpm, Bb Locrian"
"krautrock, Kargyraa (male), conga, double bass, biblically inspired lyrics book of Revelation chapter 10, Andante 91 bpm, G Lydian"
"vaporwave lo-fi hip-hop, Tenor (male), piano, guitar, vibraphone, Allegro 123 bpm, A# Dorian"
"Reggae Drum Solos, drums, kemenche, bağlama, sub-bass, Allegro 120 bpm, Db Aeolian"
"binaural beats, Mezzo-Soprano (female), vihuela, bagpipes, Strings, Allegro 166 bpm, G# Lydian"
"Punk Rap Drum Loop, Orchestral Drum Kit, Timpani, Bass Drum, Snare, Cymbals, Handpan, Castanets, Hand Bells, Slit Drum, Pitched Drum Elements, Larghetto 61 bpm, G# Locrian"
"reverb, Baritone (male), kemenche, tabla, biblically inspired lyrics book of 2 Corinthians chapter 7, Largo 43 bpm, C# Dorian"
"heavy death metal, Khoomei (male), djembe, kazoo, violin, Andante 84 bpm, Eb Phrygian"
"gospel soul, Brass, ukulele, Harmonium, conga, Andante 97 bpm, D Phrygian"
"harmonies, Khoomei (male), Ondes Martenot, accordion, cello, Prestissimo 351 bpm, A Locrian"
"Slow Tango Drum Loop, Afro-Cuban Kit, Congas, Claves, Cowbells, Bongos, Doumbek, Crash Cymbal, Tabla, Kanjira, Pitched Drum Elements, Largo 43 bpm, Ab Mixolydian"
"Early 90s Heart Throb Freestyle, Tenor (male), harp, synthesizer, biblically inspired lyrics book of 2 Thessalonians chapter 3, Moderato 120 bpm, Ab Dorian"
"Dubstep, Mezzo-Soprano (female), tuba, trombone, french horn, Moderato 109 bpm, G Dorian"
"bolero, harp, synth, bongo, accordion, Allegro 151 bpm, Db Dorian"
"Freestyle Electro, Tenor (male), tabla, tuba, drums, Moderato 110 bpm, Eb Dorian"
"Fast Bluegrass Drum Loop, Synth Drum Kit, Analog, Digital, Modular Synth, Drum Synth, Vibraphone, Crash Cymbal, Mark Tree, Slapstick, Electronic, Adagio 67 bpm, Ab Lydian"
"Space music , Baritone (male), Brass, didgeridoo, biblically inspired lyrics book of Ezekiel chapter 26, Andante 99 bpm, F Dorian"
"haunting witch house, Khoomei (male), zither, oud, tambourine, Larghetto 60 bpm, F# Dorian"
"Hip Hop/Rap, flute, french horn, vihuela, steel drum, Presto 174 bpm, Gb Locrian"
"Christian hip hop, MC (Female), organ, bajo sexto, piano, Largo 54 bpm, Ab Locrian"
"Jungle Drum Loop, Brazilian Samba Kit, Surdo, Tamborim, Pandeiro, Agogô, Pandeiro, Crash Cymbal, Almglocken, Handpan, Electronic, Presto 173 bpm, A# Ionian"
"powernoise, cryptic lyricism (Male), clarinet, clarinet, biblically inspired lyrics book of Amos chapter 9, Prestissimo 324 bpm, Gb Aeolian"
"New Jersey Hip Hop, MC (Male), harp, kemenche, french horn, Presto 169 bpm, D Dorian"
"fast electroswing, mongolian guitar, double bass, sub-bass, kemenche, Adagio 66 bpm, Db Ionian"
"Hardstyle, Bass (male), Harmonium, djembe, tuba, Prestissimo 229 bpm, C# Mixolydian"
"Afro-Cuban Drum Loop, Travel Drum Kit, Collapsible, Lightweight, Snare, Bass Drum, Steelpan, Anklung, Slapstick, Snare Drum, Pitched Drum Elements, Allegro 153 bpm, D Mixolydian"
"Trance, Rapper (Female), fiddle, triangle, biblically inspired lyrics book of Psalms chapter 5, Andante 82 bpm, A# Locrian"
"Triphop, Bass (male), cello, ukulele, cello, Allegro 122 bpm, Db Ionian"
"Freestyle Dance Music, guttural throat singing, beat, bajo sexto, oud, Andante 87 bpm, Db Phrygian"
"art rock, Contralto (female), plucked bass, organ, Harmonium, Adagio 72 bpm, C Locrian"
"Math Rock Drum Loop, Reggae Drum Kit, Rim Clicks, Off-beat Hi-Hats, Snare, Bass Drum, Hi-Hats, Bell Cymbal, Drum Machines, Handpan, Rhythm-Only, Larghetto 63 bpm, A Dorian"
"lo-fi, Mezzo-Soprano (female), flute, bass guitar, biblically inspired lyrics book of Joshua chapter 1, Presto 194 bpm, Eb Lydian"
"Acid Rock, Emcee (Female), bağlama, drums, zither, Allegro 145 bpm, A# Locrian"
"lo-fi hip hop, xylophone, Ondes Martenot, Brass, piano, Adagio 66 bpm, G Phrygian"
"Programmatic Music, MC (Male), vihuela, clarinet, mandolin, Adagio 72 bpm, Eb Phrygian"
"Slow Psychedelic Rock Drum Loop, Sampling Pad Drum Kit, Akai, Roland SPD, Pads, Sample Triggers, Hi-Hats, Swish Cymbal, Hybrid Kits, Hybrid Kits, Rhythm-Only, Moderato 110 bpm, A# Aeolian"
"slow reggae, Rapper (Female), tambourine, Brass, biblically inspired lyrics book of Joshua chapter 5, Adagio 68 bpm, G# Phrygian"
"lo-fi, MC (Female), flute, bağlama, xylophone, Moderato 109 bpm, Ab Lydian"
"slow blues, mongolian guitar, tabla, guttural throat singing, banjo, Larghetto 60 bpm, B Lydian"
"western, Tenor (male), bassoon, cello, double bass, Andante 95 bpm, F Phrygian"
"Synthpop Drum Loop, Jazz Drum Kit, Smaller Bass Drum, Ride Cymbal, Snare, Hi-Hats, Thunder Sheet, Gong, Temple Blocks, Crash Cymbal, Rhythm-Only, Andante 78 bpm, A# Locrian"
"Orchestral, Ambient, atmospheric, Soprano (female), trombone, bağlama, biblically inspired lyrics book of 1 Kings chapter 16, Largo 54 bpm, Gb Lydian"
"Country Drum Loop, Sygyt (male), piano, bassoon, bağlama, Largo 52 bpm, Db Locrian"
"EDM Techno, saxophone, mongolian guitar, harp, mandolin, Presto 199 bpm, A# Aeolian"
"NYC Hip Hop, Kargyraa (male), bassoon, vibraphone, mandolin, Larghetto 64 bpm, D Aeolian"
"American Folk Drum Loop, Rock Drum Kit, Large Bass Drum, Loud Snare, Toms, Crash Cymbals, Finger Cymbals, Marimba, Kanjira, Slapstick, Rhythm-Only, Largo 48 bpm, Ab Ionian"
"Bass Solos, Baritone (male), banjo, castanets, biblically inspired lyrics book of Micah chapter 1, Andante 76 bpm, F Lydian"
"Early 90s Freestyle, Rapper (Male), ukulele, bağlama, flute, Allegro 157 bpm, F# Ionian"
"EDM Techno, sub-bass, ukulele, tambourine, bagpipes, Adagio 70 bpm, C# Locrian"
"Classical, structured forms, symphony, homophony., Ezengileer (male), jarana, vihuela, bongo, Allegro 123 bpm, D# Phrygian"
"Baroque Drum Loop, Jazz Drum Kit, Smaller Bass Drum, Ride Cymbal, Snare, Hi-Hats, Flexatone, Temple Blocks, Electronic Drum Pads, Rack Tom, Pitched Drum Elements, Allegro 151 bpm, Bb Aeolian"
"chiptune, MC (Female), xylophone, vibraphone, biblically inspired lyrics book of Exodus chapter 5, Andante 98 bpm, A Locrian"
"Country Drum Solos, Ezengileer (male), french horn, synthesizer, electric guitar, Larghetto 60 bpm, F Dorian"
"math drums, Brass, clarinet, tambourine, bagpipes, Prestissimo 266 bpm, D Dorian"
"fast trap, Mezzo-Soprano (female), castanets, cello, saxophone, Prestissimo 353 bpm, A# Mixolydian"
"Minimalism Drum Loop, Double Bass Drum Kit, Two Bass Drums, Toms, Snare, Cymbals, Octobans, Frame Drum, Anklung, Cowbell, Electronic, Larghetto 62 bpm, Bb Lydian"
"alternative rock, rapid-fire vocals (Female), jarana, vihuela, biblically inspired lyrics book of 2 Thessalonians chapter 1, Presto 197 bpm, B Phrygian"
"Christian hip hop, Khoomei (male), fiddle, bass guitar, tambourine, Andante 91 bpm, C# Lydian"
"Corporate or Upbeat Instrumental, organ, kazoo, saxophone, Harmonium, Larghetto 62 bpm, F# Lydian"
"aggressive witch house, Countertenor (male), cello, drums, Strings, Adagio 71 bpm, Bb Phrygian"
"Fantasy RPG OST Drum Loop, Quiet Practice Kit, Mesh Heads, Rubber Pads, Silent Cymbals, Bass Pedal, Timbales, Splash Cymbal, Doumbek, Tam-tam, Electronic, Prestissimo 340 bpm, Db Ionian"
"son jarocho, Baritone (male), castanets, triangle, biblically inspired lyrics book of 1 Kings chapter 16, Presto 195 bpm, E Phrygian"
"jazz-infused beats, Bass (male), Harmonium, harmonica, flute, Adagio 66 bpm, C# Aeolian"
"post-rock, harp, oud, kazoo, synth, Prestissimo 249 bpm, E Mixolydian"
"fast hardstyle, cryptic lyricism (Male), steel drum, bajo sexto, electric guitar, Larghetto 66 bpm, F Aeolian"
"Heavy Industrial Drum Loop, Standard Acoustic Kit, Snare, Bass Drum, Toms, Cymbals, Octobans, Rainstick, Maracas, Octobans, Pitched Drum Elements, Adagio 69 bpm, D Lydian"
"UK garage/2-step, Emcee (Male), bass guitar, electric guitar, biblically inspired lyrics book of Proverbs chapter 4, Presto 198 bpm, C Ionian"
"witch house, Khoomei (male), bongo, triangle, triangle, Allegro 122 bpm, Gb Aeolian"
"Reggae Drum Loop, trombone, djembe, accordion, accordion, Presto 192 bpm, D Lydian"
"Acid Rock, Ezengileer (male), horsehead fiddle, djembe, steel drum, Presto 172 bpm, G# Mixolydian"
"Downtempo Drum Loop, Electronic Drum Set, Roland, Alesis, Yamaha, Pads/Triggers, Bamboo Wind Chimes, Crash Cymbal, Concert Bass Drum, Bell Tree, Rhythm-Only, Allegro 161 bpm, Eb Phrygian"
"Rock Drum Solos, Emcee (Female), sub-bass, kazoo, biblically inspired lyrics book of Exodus chapter 23, Moderato 116 bpm, Bb Ionian"
"huapango, Tenor (male), accordion, guitar, bongo, Adagio 75 bpm, Gb Dorian"
"Drumstep, mandolin, castanets, bongo, acoustic guitar, Prestissimo 303 bpm, A# Aeolian"
"Expressionist, rapid-fire vocals (Male), trumpet, steel drum, banjo, Largo 47 bpm, A# Dorian"
"Progressive Metal Drum Loop, Funk Drum Kit, Tight Snare, Quick Hi-Hats, Smaller Toms, Ride Cymbal, Timbales, Bell Tree, Bell Tree, Djembe, Pitched Drum Elements, Andante 78 bpm, Bb Dorian"
"noise, Countertenor (male), Strings, vihuela, biblically inspired lyrics book of 1 Thessalonians chapter 1, Allegro 120 bpm, Gb Phrygian"
"minimalism, Baritone (male), saxophone, harp, horsehead fiddle, Prestissimo 204 bpm, Bb Aeolian"
"Chamber Music, xylophone, Sampler, Computer-based Effects, guttural throat singing, Larghetto 61 bpm, G# Lydian"
"rap rock, Rapper (Male), Strings, harp, vihuela, Prestissimo 229 bpm, D# Phrygian"
"Baroque Drum Loop, Brazilian Samba Kit, Surdo, Tamborim, Pandeiro, Agogô, Hand Bells, Ride Cymbal, Guiro, Rototoms, Electronic, Larghetto 63 bpm, G Lydian"
"fast breakbeat, Rapper (Male), bassoon, Computer-based Effects, biblically inspired lyrics book of Joshua chapter 19, Prestissimo 390 bpm, D# Lydian"
"ranchera-Mariachi Fusion, cryptic lyricism (Male), cello, horn, acoustic guitar, Andante 104 bpm, C Phrygian"
"emotive vocals, tabla, vihuela, bajo sexto, Sampler, Presto 177 bpm, Bb Lydian"
"fast techno, Rapper (Female), fiddle, bağlama, harp, Allegro 135 bpm, D Lydian"
"Slow R&B Drum Loop, Metal Drum Kit, Double Bass Pedals, Multiple Toms, China Cymbals, Splash Cymbals, Thunder Sheet, Bodhrán, Vibraslap, Marimba, Pitched Drum Elements, Moderato 119 bpm, Ab Ionian"
"heavy electronic dance music, Rapper (Male), conga, fiddle, biblically inspired lyrics book of 2 Kings chapter 20, Adagio 72 bpm, A Lydian"
"Country Drum Solos, Soprano (female), jarana, tuba, Harmonium, Allegro 151 bpm, D# Dorian"
"Upbeat Instrumental, horsehead fiddle, drums, Sampler, trumpet, Prestissimo 233 bpm, D# Phrygian"
"kpop, Tenor (male), bongo, double bass, harp, Andante 86 bpm, G# Dorian"
"Synthpop Drum Loop, Afro-Cuban Kit, Congas, Claves, Cowbells, Bongos, Steelpan, Bamboo Wind Chimes, Bass Drum, Concert Bass Drum, Pitched Drum Elements, Adagio 75 bpm, Gb Aeolian"
"Serialism, twelve-tone technique, mathematical, Sygyt (male), accordion, tuba, biblically inspired lyrics book of Jeremiah chapter 48, Moderato 111 bpm, Bb Dorian"
"slow ambient drone, Countertenor (male), cello, castanets, electric guitar, Allegro 132 bpm, Eb Mixolydian"
"progressive metal djent screamo, beat, Strings, beat, oboe, Prestissimo 218 bpm, F Aeolian"
"Juke/Footwork, Soprano (female), acoustic guitar, mandolin, organ, Presto 184 bpm, Db Dorian"
"Heavy Metal Drum Loop, Country Drum Kit, Crisp Snare, Brushes, Bass Drum, Hi-Hats, Handpan, Congas, Crash Cymbal, Talking Drum, Electronic, Presto 174 bpm, Db Mixolydian"
"smooth fusion jazz, Contralto (female), piano, harp, biblically inspired lyrics book of Proverbs chapter 8, Larghetto 63 bpm, F Aeolian"
"Jazz Fusion, Soprano (female), tuba, Brass, Computer-based Effects, Presto 190 bpm, Ab Mixolydian"
"Romantic, programmatic music, lyrical melodies, oboe, trombone, castanets, drums, Prestissimo 344 bpm, A# Locrian"
"son jarocho, Countertenor (male), trumpet, bass guitar, harp, Prestissimo 419 bpm, C Dorian"
"Trap Drum Loop, Orchestral Drum Kit, Timpani, Bass Drum, Snare, Cymbals, Slapstick, Kanjira, Bongos, Chimes, Pitched Drum Elements, Prestissimo 376 bpm, Db Lydian"
"noise rock, Emcee (Female), conga, fiddle, biblically inspired lyrics book of Lamentations chapter 1, Presto 175 bpm, Db Mixolydian"
"UK funky, rapid-fire vocals (Male), zither, castanets, ukulele, Adagio 74 bpm, C# Aeolian"
"american folk, conga, french horn, bassoon, tabla, Andante 88 bpm, G Lydian"
"Progressive House, Sygyt (male), vihuela, synthesizer, Computer-based Effects, Presto 178 bpm, A Dorian"
"Punk Rap Drum Loop, Custom Drum Kit, Exotic Wood, Hand-built, Custom Finish, Unique Hardware, Bongos, Snare Drum, Slapstick, Crotales, Electronic, Adagio 71 bpm, F# Mixolydian"
"Mo Town, MC (Male), piano, triangle, biblically inspired lyrics book of Exodus chapter 27, Moderato 114 bpm, B Dorian"
